Season,MIN,MIN_percentile,USG_PCT,USG_PCT_percentile,PCT_FGM,PCT_FGM_percentile,PCT_FGA,PCT_FGA_percentile,PCT_FG3M,PCT_FG3M_percentile,PCT_FG3A,PCT_FG3A_percentile,PCT_FTM,PCT_FTM_percentile,PCT_FTA,PCT_FTA_percentile,PCT_AST,PCT_AST_percentile,PCT_TOV,PCT_TOV_percentile,PCT_BLKA,PCT_BLKA_percentile,PCT_PF,PCT_PF_percentile,PCT_PFD,PCT_PFD_percentile,PCT_PTS,PCT_PTS_percentile
2024-25 2H,34.06496598639456,93.64161849710983,0.2563877551020408,92.67822736030828,0.2578979591836735,87.09055876685935,0.254,84.77842003853564,0.2585510204081633,76.10789980732177,0.26118367346938776,74.75915221579962,0.37840816326530613,92.67822736030828,0.3416530612244898,91.32947976878613,0.22646938775510203,70.32755298651253,0.25704081632653064,86.31984585741812,0.3089387755102041,91.32947976878613,0.1770816326530612,40.65510597302505,0.36393877551020404,93.44894026974953,0.2752244897959184,88.82466281310212
2024-25 1H,32.544444444444444,88.93058161350844,0.2271578947368421,85.17823639774859,0.2118279569892473,73.92120075046904,0.23038709677419353,78.04878048780488,0.2751290322580645,84.24015009380862,0.27502150537634407,80.67542213883677,0.28576344086021505,86.11632270168855,0.26023655913978494,82.73921200750469,0.22592473118279569,74.29643527204503,0.2349462365591398,80.67542213883677,0.26245161290322583,88.55534709193245,0.195,50.28142589118199,0.2755806451612903,85.74108818011257,0.2285806451612903,79.54971857410881
2023-24,36.506427015250544,98.95104895104895,0.2261176470588235,85.3146853146853,0.21103267973856207,74.65034965034965,0.22704575163398694,77.0979020979021,0.26837254901960783,85.48951048951048,0.2833529411764706,84.26573426573427,0.2252875816993464,80.59440559440559,0.21879738562091502,76.74825174825175,0.26633333333333337,81.46853146853147,0.23753594771241832,84.96503496503496,0.22009150326797386,81.46853146853147,0.17516339869281047,35.48951048951049,0.2742614379084968,87.06293706293705,0.22011111111111112,77.7972027972028
